pm_start_date,pm_end_date,pm_location,source,param_name,Desc,param_type,month_imputation_method,param_value
07/01/2020,07/31/2020,loc_B,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,148.79421704698936
07/01/2020,07/31/2020,loc_B,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,147.53110824353445
07/01/2020,07/31/2020,loc_B,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,96.50151258395573
07/01/2020,07/31/2020,loc_B,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,365.2910659591623
07/01/2020,07/31/2020,loc_B,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,152.07829993597213
07/01/2020,07/31/2020,loc_C,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,36.88277706088361
07/01/2020,07/31/2020,loc_C,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,36.37753353950164
07/01/2020,07/31/2020,loc_C,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,31.577720086372953
07/01/2020,07/31/2020,loc_C,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,102.05919131915738
07/01/2020,07/31/2020,loc_C,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,96.50151258395573
07/01/2020,07/31/2020,loc_D,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,34.60918121466476
07/01/2020,07/31/2020,loc_D,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,34.35655945397377
07/01/2020,07/31/2020,loc_D,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,21.72547141942459
07/01/2020,07/31/2020,loc_D,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,90.69121208806312
07/01/2020,07/31/2020,loc_D,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,86.1440203956254
07/01/2020,07/31/2020,loc_E,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,181.38242417612625
07/01/2020,07/31/2020,loc_E,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,165.46725325259428
07/01/2020,07/31/2020,loc_E,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,73.00768883969427
07/01/2020,07/31/2020,loc_E,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,179.86669361198034
07/01/2020,07/31/2020,loc_E,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,152.5835434573541
07/01/2020,07/31/2020,loc_F,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,121.00582337098115
07/01/2020,07/31/2020,loc_F,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,102.31181307984836
07/01/2020,07/31/2020,loc_F,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,90.43859032737214
07/01/2020,07/31/2020,loc_F,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,358.2176566598148
07/01/2020,07/31/2020,loc_F,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,248.0745689985459
07/01/2020,07/31/2020,loc_G,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,1778.7098170252157
07/01/2020,07/31/2020,loc_G,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,1471.0165125035976
07/01/2020,07/31/2020,loc_G,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,1284.3290313529606
07/01/2020,07/31/2020,loc_G,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,2760.397979070378
07/01/2020,07/31/2020,loc_G,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,1678.6715997915862
07/01/2020,07/31/2020,loc_H,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,1285.0868966350336
07/01/2020,07/31/2020,loc_H,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,1000.6347940969861
07/01/2020,07/31/2020,loc_H,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,604.2712515728329
07/01/2020,07/31/2020,loc_H,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,1532.9088438728884
07/01/2020,07/31/2020,loc_H,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,1389.167062039719
07/01/2020,07/31/2020,loc_I,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,1797.6564490770393
07/01/2020,07/31/2020,loc_I,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,1392.9563884500835
07/01/2020,07/31/2020,loc_I,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,730.0768883969426
07/01/2020,07/31/2020,loc_I,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,3385.3842150198716
07/01/2020,07/31/2020,loc_I,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,2543.901130158205
07/01/2020,07/31/2020,loc_J,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,124.54252802065493
07/01/2020,07/31/2020,loc_J,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,93.21742969497295
07/01/2020,07/31/2020,loc_J,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,17.178279726986887
07/01/2020,07/31/2020,loc_J,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,43.703564599540165
07/01/2020,07/31/2020,loc_J,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,39.15637290710246
07/01/2020,07/31/2020,loc_K,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,2668.44365817886
07/01/2020,07/31/2020,loc_K,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,1975.502168603492
07/01/2020,07/31/2020,loc_K,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,922.3220482827812
07/01/2020,07/31/2020,loc_K,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,2922.5811494339896
07/01/2020,07/31/2020,loc_K,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,1711.007185160032
07/01/2020,07/31/2020,loc_L,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,2717.4522797529107
07/01/2020,07/31/2020,loc_L,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,1320.7065648924624
07/01/2020,07/31/2020,loc_L,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,359.9860089846517
07/01/2020,07/31/2020,loc_L,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,719.4667744479214
