"param_name","periods","param_value","pm_start_date","metric","source","hd_summary","impt_type","df_type","pm_location","date","cases_interviewed","contacts_interviewed","digital","comb_loc_date","impt_type_alpha","count","impt_median","impt_count","metric_color","month_year","incl"
"cases_reached_from_test_mean","C",40.5084690776554,2021-03-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2021-03-01,2541.19139271981,NA,"manual","(manual) King County, 2021-03-01",0.1,2541.19139271981,3675.29481015143,FALSE,"mean",2021-03-01,1
"cases_reached_from_positive_med","C",35.3,2021-03-01,"med","Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.%%%Members of large CA health care plan%%%manual","no","reported","outer_abs","Members of large CA health care plan",2021-03-01,375.863111805672,NA,"manual","(manual) Members of large CA health care plan, 2021-03-01",0,375.863111805672,6090.02494734038,FALSE,"med",2021-03-01,1
"cases_positive_from_test_med","B",24,2021-03-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-03-01,88257.4919199117,NA,"manual","(manual) New York, 2021-03-01",0,88257.4919199117,6090.02494734038,FALSE,"med",2021-03-01,1
"cases_reached_from_positive_med","C",48,2021-03-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-03-01,88257.4919199117,NA,"manual","(manual) New York, 2021-03-01",0,88257.4919199117,6090.02494734038,FALSE,"med",2021-03-01,1
"contacts_reached_from_named_med","D",5.76,2021-03-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-03-01,88257.4919199117,NA,"manual","(manual) New York, 2021-03-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2021-03-01,0
"contacts_reached_from_named_med","D",4.8,2021-03-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2021-03-01,60980.9973829935,50607.3211874593,"manual","(manual) New York City, 2021-03-01",0,50607.3211874593,5037.19503453868,FALSE,"med",2021-03-01,1
"cases_test_from_sympt_med","A",50.4,2021-03-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2021-03-01,60980.9973829935,50607.3211874593,"manual","(manual) New York City, 2021-03-01",0,60980.9973829935,6090.02494734038,FALSE,"med",2021-03-01,1
"cases_reached_from_test_med","B",31.4229354112047,2021-03-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2021-03-01,60980.9973829935,50607.3211874593,"manual","(manual) New York City, 2021-03-01",0.1,60980.9973829935,6090.02494734038,FALSE,"med",2021-03-01,1
"cases_reached_from_test_med","C",30.9770645887953,2021-03-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2021-03-01,60980.9973829935,50607.3211874593,"manual","(manual) New York City, 2021-03-01",0.1,60980.9973829935,6090.02494734038,FALSE,"med",2021-03-01,1
"contacts_reached_from_exposure_mean","A",43.5951389441788,2021-03-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2021-03-01,NA,NA,"digital","(digital) WA, 2021-03-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-03-01,0
"contacts_reached_from_exposure_mean","B",29.8936858302278,2021-03-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2021-03-01,NA,NA,"digital","(digital) WA, 2021-03-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-03-01,0
"contacts_reached_from_exposure_mean","C",29.4695140553268,2021-03-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2021-03-01,NA,NA,"digital","(digital) WA, 2021-03-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-03-01,0
"contacts_reached_from_exposure_mean","D",24.2416611702666,2021-03-01,"mean","Trading-off privacy and utility: the Washington State experience assessing the performance of a public health digital exposure notification system for  coronavirus disease 2019.%%%WA%%%digital","no","inner","outer_abs","WA",2021-03-01,NA,NA,"digital","(digital) WA, 2021-03-01",0.1,31158.8857430156,31158.8857430156,TRUE,"imputed",2021-03-01,0
"hd_cases_positive_from_test_mean_mean","B",38.4,2021-02-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-02-01,1553633,784966.568351769,"manual","(manual) 64 HD accross US and collonies, 2021-02-01",0,1553633,3675.29481015143,FALSE,"mean",2021-02-01,1
"hd_cases_reached_from_positive_mean_mean","C",28.8,2021-02-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-02-01,1553633,784966.568351769,"manual","(manual) 64 HD accross US and collonies, 2021-02-01",0,1553633,3675.29481015143,FALSE,"mean",2021-02-01,1
"hd_contacts_reached_from_named_mean_mean","D",48,2021-02-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-02-01,1553633,784966.568351769,"manual","(manual) 64 HD accross US and collonies, 2021-02-01",0,784966.568351769,31158.8857430156,FALSE,"mean",2021-02-01,1
"hd_cases_positive_from_test_mean_median","B",38.4,2021-02-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-02-01,1553633,784966.568351769,"manual","(manual) 64 HD accross US and collonies, 2021-02-01",0,1553633,6090.02494734038,FALSE,"med",2021-02-01,1
"hd_cases_reached_from_positive_mean_median","C",24,2021-02-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-02-01,1553633,784966.568351769,"manual","(manual) 64 HD accross US and collonies, 2021-02-01",0,1553633,6090.02494734038,FALSE,"med",2021-02-01,1
"contacts_reached_from_test_mean","B",40.3326758643649,2021-02-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%digital","no","inner","outer_abs","California",2021-02-01,7088.9014243746,8218.89222260288,"digital","(digital) California, 2021-02-01",0.1,7088.9014243746,3675.29481015143,FALSE,"mean",2021-02-01,1
"contacts_reached_from_test_mean","C",39.7603816747137,2021-02-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%digital","no","inner","outer_abs","California",2021-02-01,7088.9014243746,8218.89222260288,"digital","(digital) California, 2021-02-01",0.1,7088.9014243746,3675.29481015143,FALSE,"mean",2021-02-01,1
"contacts_reached_from_test_mean","D",32.7069424609214,2021-02-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%digital","no","inner","outer_abs","California",2021-02-01,7088.9014243746,8218.89222260288,"digital","(digital) California, 2021-02-01",0.1,8218.89222260288,31158.8857430156,FALSE,"mean",2021-02-01,1
"contacts_reached_from_test_mean","B",60.0699427767136,2021-02-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%manual","no","inner","outer_abs","California",2021-02-01,NA,NA,"manual","(manual) California, 2021-02-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-02-01,0
"contacts_reached_from_test_mean","C",59.2175897282971,2021-02-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%manual","no","inner","outer_abs","California",2021-02-01,NA,NA,"manual","(manual) California, 2021-02-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-02-01,0
"contacts_reached_from_test_mean","D",48.7124674949893,2021-02-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%manual","no","inner","outer_abs","California",2021-02-01,NA,NA,"manual","(manual) California, 2021-02-01",0.1,31158.8857430156,31158.8857430156,TRUE,"imputed",2021-02-01,0
"contacts_reached_from_named_med","D",0,2021-02-01,"med","Unified Response to COVID-19 Case Investigation and Contact Tracing, Chicago, December 2020-April 2021.%%%Chicago%%%manual","no","reported","outer_abs","Chicago",2021-02-01,3921.03674409701,2103.56805612763,"manual","(manual) Chicago, 2021-02-01",0,2103.56805612763,5037.19503453868,FALSE,"med",2021-02-01,1
"cases_reached_from_test_med","B",48.3429775556995,2021-02-01,"med","Unified Response to COVID-19 Case Investigation and Contact Tracing, Chicago, December 2020-April 2021.%%%Chicago%%%manual","no","inner","outer_abs","Chicago",2021-02-01,3921.03674409701,2103.56805612763,"manual","(manual) Chicago, 2021-02-01",0.1,3921.03674409701,6090.02494734038,FALSE,"med",2021-02-01,1
"cases_reached_from_test_med","C",47.6570224443005,2021-02-01,"med","Unified Response to COVID-19 Case Investigation and Contact Tracing, Chicago, December 2020-April 2021.%%%Chicago%%%manual","no","inner","outer_abs","Chicago",2021-02-01,3921.03674409701,2103.56805612763,"manual","(manual) Chicago, 2021-02-01",0.1,3921.03674409701,6090.02494734038,FALSE,"med",2021-02-01,1
"cases_test_from_sympt_mean","A",64.8,2021-02-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","reported","outer_abs","King County",2021-02-01,2840.41825976529,NA,"manual","(manual) King County, 2021-02-01",0,2840.41825976529,3675.29481015143,FALSE,"mean",2021-02-01,1
"cases_reached_from_test_mean","B",41.0915309223446,2021-02-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2021-02-01,2840.41825976529,NA,"manual","(manual) King County, 2021-02-01",0.1,2840.41825976529,3675.29481015143,FALSE,"mean",2021-02-01,1
"cases_reached_from_test_mean","C",40.5084690776554,2021-02-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2021-02-01,2840.41825976529,NA,"manual","(manual) King County, 2021-02-01",0.1,2840.41825976529,3675.29481015143,FALSE,"mean",2021-02-01,1
"cases_reached_from_positive_med","C",35.3,2021-02-01,"med","Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.%%%Members of large CA health care plan%%%manual","no","reported","outer_abs","Members of large CA health care plan",2021-02-01,917.316710947473,NA,"manual","(manual) Members of large CA health care plan, 2021-02-01",0,917.316710947473,6090.02494734038,FALSE,"med",2021-02-01,1
"cases_positive_from_test_med","B",24,2021-02-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-02-01,89881.2234198549,NA,"manual","(manual) New York, 2021-02-01",0,89881.2234198549,6090.02494734038,FALSE,"med",2021-02-01,1
"cases_reached_from_positive_med","C",48,2021-02-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-02-01,89881.2234198549,NA,"manual","(manual) New York, 2021-02-01",0,89881.2234198549,6090.02494734038,FALSE,"med",2021-02-01,1
"contacts_reached_from_named_med","D",5.76,2021-02-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-02-01,89881.2234198549,NA,"manual","(manual) New York, 2021-02-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2021-02-01,0
"contacts_reached_from_named_med","D",4.8,2021-02-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2021-02-01,62102.9051575604,51538.3775743141,"manual","(manual) New York City, 2021-02-01",0,51538.3775743141,5037.19503453868,FALSE,"med",2021-02-01,1
"cases_test_from_sympt_med","A",50.4,2021-02-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2021-02-01,62102.9051575604,51538.3775743141,"manual","(manual) New York City, 2021-02-01",0,62102.9051575604,6090.02494734038,FALSE,"med",2021-02-01,1
"cases_reached_from_test_med","B",31.4229354112047,2021-02-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2021-02-01,62102.9051575604,51538.3775743141,"manual","(manual) New York City, 2021-02-01",0.1,62102.9051575604,6090.02494734038,FALSE,"med",2021-02-01,1
"cases_reached_from_test_med","C",30.9770645887953,2021-02-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2021-02-01,62102.9051575604,51538.3775743141,"manual","(manual) New York City, 2021-02-01",0.1,62102.9051575604,6090.02494734038,FALSE,"med",2021-02-01,1
